Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
19,Yes,Travel_Rarely,559,Sales,22,1,Marketing,1,3715,4,Male,50,3,1,Sales Representative,3,Single,143507,2231621,1,Y,Yes,19,3,4,80,0,1,2,2,0,0,0,0
45,No,Travel_Rarely,544,Research & Development,25,2,Life Sciences,1,3716,2,Female,92,2,2,Manufacturing Director,4,Married,502731,1976147,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8
31,Yes,Travel_Rarely,285,Sales,5,4,Life Sciences,1,3717,2,Male,76,1,2,Sales Executive,3,Married,494514,1748063,4,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7
34,No,Travel_Rarely,301,Research & Development,29,3,Medical,1,3718,2,Male,85,3,2,Laboratory Technician,3,Married,440564,1475159,4,Y,No,13,3,1,80,2,10,1,3,8,7,7,7
52,Yes,Travel_Rarely,279,Sales,2,1,Marketing,1,3719,1,Female,55,1,5,Manager,4,Married,1635764,2162897,1,Y,No,15,3,4,80,1,33,3,3,32,14,6,9
35,No,Travel_Rarely,610,Research & Development,24,4,Medical,1,3720,3,Female,58,3,3,Healthcare Representative,3,Divorced,857556,591707,1,Y,Yes,11,3,3,80,1,17,3,2,16,10,10,1
50,No,Travel_Rarely,340,Research & Development,3,3,Medical,1,3721,4,Female,97,3,4,Healthcare Representative,2,Single,1153119,622500,3,Y,No,18,3,3,80,0,20,6,3,7,7,1,0
18,No,Non-Travel,1458,Research & Development,14,3,Medical,1,3722,2,Female,33,3,1,Research Scientist,3,Single,109394,688983,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0
51,Yes,Travel_Rarely,1052,Sales,5,3,Life Sciences,1,3723,2,Male,66,3,3,Sales Executive,2,Single,681928,1810977,9,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7
39,No,Travel_Rarely,1388,Human Resources,2,3,Life Sciences,1,3724,4,Female,42,2,2,Human Resources,4,Married,424877,607809,8,Y,No,11,3,3,80,2,13,2,3,5,4,0,4
32,No,Travel_Rarely,996,Research & Development,2,4,Medical,1,3725,1,Female,74,4,2,Research Scientist,4,Single,401886,893578,7,Y,No,16,3,3,80,0,10,0,2,7,7,0,7
54,No,Travel_Rarely,373,Research & Development,18,4,Medical,1,3726,4,Female,95,3,2,Manufacturing Director,1,Divorced,434837,1928754,9,Y,Yes,11,3,2,80,2,9,4,3,5,3,1,4
43,No,Travel_Rarely,1316,Research & Development,2,4,Other,1,3727,4,Male,34,3,5,Manager,4,Married,1649542,771817,4,Y,Yes,12,3,1,80,1,26,2,4,2,2,0,1
45,No,Travel_Frequently,1246,Research & Development,8,3,Life Sciences,1,3728,1,Male,97,3,3,Laboratory Technician,1,Divorced,450856,1633523,1,Y,No,18,3,1,80,1,24,2,3,24,9,9,11
21,No,Travel_Rarely,553,Research & Development,6,1,Medical,1,3729,3,Male,96,3,1,Research Scientist,4,Single,283860,2137001,1,Y,No,18,3,3,80,0,4,2,3,2,2,2,2
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,3730,1,Male,88,3,2,Healthcare Representative,1,Married,420727,520576,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2
45,No,Travel_Rarely,562,Sales,1,4,Life Sciences,1,3731,4,Male,56,4,4,Manager,1,Single,1498233,270248,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12
37,No,Travel_Rarely,1234,Human Resources,8,2,Other,1,3732,3,Male,89,3,2,Human Resources,2,Divorced,327020,1049452,2,Y,No,13,3,3,80,0,19,4,2,11,0,4,7
50,No,Travel_Rarely,493,Research & Development,6,1,Life Sciences,1,3733,3,Female,42,2,4,Healthcare Representative,3,Married,1143740,957405,2,Y,Yes,19,3,2,80,1,30,3,3,15,11,2,12
25,No,Travel_Rarely,1236,Research & Development,17,1,Medical,1,3734,4,Female,41,2,2,Manufacturing Director,3,Divorced,353331,1978305,1,Y,No,15,3,2,80,2,5,6,3,4,2,3,2
18,No,Non-Travel,1128,Research & Development,1,3,Life Sciences,1,3735,4,Female,97,3,1,Laboratory Technician,4,Single,109311,1556997,1,Y,No,15,3,3,80,0,1,5,4,0,0,0,0
53,No,Travel_Rarely,269,Sales,1,1,Medical,1,3736,4,Female,33,3,2,Sales Executive,1,Single,698777,608722,7,Y,No,20,4,4,80,0,19,2,4,14,7,8,9
41,No,Non-Travel,253,Sales,10,2,Life Sciences,1,3737,4,Male,57,3,2,Sales Executive,4,Single,519165,1100580,7,Y,No,14,3,4,80,0,16,3,3,14,3,1,10
27,No,Travel_Rarely,1129,Sales,9,4,Marketing,1,3738,2,Female,59,3,2,Sales Executive,2,Married,486546,269335,1,Y,No,18,3,1,80,1,8,3,3,8,7,0,7
29,No,Travel_Rarely,167,Research & Development,1,3,Life Sciences,1,3739,1,Male,88,3,2,Healthcare Representative,1,Married,434090,547136,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2
27,No,Travel_Rarely,150,Research & Development,4,3,Life Sciences,1,3740,2,Male,88,4,2,Manufacturing Director,2,Married,542654,421972,1,Y,Yes,20,4,2,80,1,6,0,3,6,2,0,3
30,No,Travel_Frequently,1334,Research & Development,3,4,Medical,1,3741,2,Male,72,3,3,Research Director,3,Divorced,1134693,1147392,9,Y,No,12,3,1,80,1,9,3,3,2,2,2,2
53,No,Travel_Rarely,695,Research & Development,1,4,Life Sciences,1,3742,3,Male,66,2,5,Manager,3,Married,1634602,399728,0,Y,No,14,3,1,80,1,34,5,3,33,18,11,9
40,No,Non-Travel,1129,Research & Development,9,5,Life Sciences,1,3743,4,Male,62,2,2,Healthcare Representative,4,Married,412759,1121994,9,Y,No,14,3,4,80,1,5,5,1,3,2,0,2
38,No,Travel_Rarely,102,Sales,2,2,Marketing,1,3744,4,Male,33,3,3,Sales Executive,2,Single,597351,1649044,7,Y,No,16,3,3,80,0,10,2,3,1,0,0,0
39,No,Travel_Rarely,594,Research & Development,6,1,Medical,1,3745,4,Male,45,2,3,Healthcare Representative,1,Married,783354,1780765,4,Y,No,15,3,1,80,1,9,5,3,7,7,1,7
32,No,Travel_Frequently,611,Research & Development,10,3,Life Sciences,1,3746,1,Male,55,3,1,Research Scientist,3,Married,277884,1476487,6,Y,No,13,3,1,80,1,10,3,2,5,2,1,3
48,No,Travel_Rarely,537,Sales,29,1,Medical,1,3747,1,Female,91,3,3,Manager,3,Married,1093276,1989178,3,Y,No,21,4,2,80,1,15,3,1,0,0,0,0
46,No,Travel_Rarely,469,Sales,2,3,Technical Degree,1,3748,3,Female,76,1,4,Manager,2,Married,1398135,1230558,3,Y,Yes,12,3,2,80,1,28,2,2,7,7,7,7
28,No,Travel_Frequently,1011,Sales,8,3,Life Sciences,1,3749,4,Male,36,3,3,Sales Executive,3,Single,738285,197872,1,Y,No,15,3,4,80,0,9,0,3,9,8,1,7
40,No,Travel_Frequently,799,Research & Development,2,2,Medical,1,3750,3,Female,37,4,2,Healthcare Representative,2,Married,352667,847679,1,Y,No,24,4,4,80,1,8,2,3,8,7,3,7
29,No,Travel_Rarely,716,Research & Development,8,1,Medical,1,3751,2,Male,78,2,2,Manufacturing Director,4,Married,430106,1480388,1,Y,Yes,15,3,3,80,1,11,2,2,10,7,1,2
40,No,Travel_Frequently,680,Research & Development,11,3,Technical Degree,1,3752,4,Female,72,3,2,Laboratory Technician,3,Married,562076,2240917,1,Y,No,11,3,1,80,1,10,2,4,10,9,9,4
34,No,Travel_Rarely,681,Research & Development,6,4,Other,1,3753,1,Female,41,3,2,Research Scientist,3,Single,408443,1058665,1,Y,No,14,3,3,80,0,16,3,3,16,13,2,10
39,No,Travel_Rarely,708,Sales,2,4,Marketing,1,3754,2,Female,75,1,2,Sales Representative,4,Married,448532,384207,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3
46,No,Travel_Rarely,1499,Research & Development,19,3,Medical,1,3755,3,Female,88,3,2,Manufacturing Director,3,Divorced,374994,2174600,2,Y,No,14,3,3,80,1,19,5,2,10,7,0,8
32,No,Travel_Rarely,195,Sales,1,4,Medical,1,3756,2,Male,68,2,1,Sales Representative,2,Married,141266,1476072,0,Y,No,14,3,2,80,1,2,2,3,2,2,2,2
32,No,Travel_Rarely,233,Sales,1,4,Medical,1,3757,2,Male,68,2,1,Sales Representative,2,Married,183928,1523548,0,Y,No,14,3,2,80,1,3,2,3,2,2,2,2
33,No,Non-Travel,558,Sales,16,3,Life Sciences,1,3758,3,Female,38,3,2,Sales Executive,4,Divorced,426869,1375144,1,Y,Yes,25,4,3,80,1,7,2,3,6,5,1,2
29,No,Travel_Rarely,791,Sales,6,4,Medical,1,3759,1,Male,98,3,2,Sales Executive,4,Single,429774,2011339,1,Y,No,14,3,2,80,0,4,3,3,4,2,0,2
49,No,Travel_Rarely,1499,Research & Development,5,4,Technical Degree,1,3760,1,Male,96,3,2,Healthcare Representative,3,Married,533441,1811558,2,Y,No,14,3,2,80,1,20,0,2,3,2,1,2
39,No,Travel_Rarely,824,Research & Development,19,4,Other,1,3761,4,Male,42,3,2,Research Scientist,4,Divorced,306685,417490,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2
29,No,Travel_Rarely,662,Research & Development,1,3,Life Sciences,1,3762,4,Female,88,2,4,Research Director,4,Divorced,1358212,313823,3,Y,No,14,3,2,80,2,9,2,2,7,7,1,7
35,No,Travel_Rarely,1308,Research & Development,22,3,Life Sciences,1,3763,2,Female,71,4,3,Manager,2,Divorced,1004881,1657261,7,Y,No,18,3,2,80,1,10,6,2,7,7,6,2
60,No,Travel_Rarely,367,Research & Development,1,4,Medical,1,3764,3,Male,93,1,3,Healthcare Representative,4,Divorced,876397,1652779,3,Y,No,20,4,3,80,1,19,2,4,1,0,0,0
29,Yes,Travel_Rarely,336,Research & Development,8,4,Other,1,3765,2,Male,77,1,1,Laboratory Technician,1,Married,194054,398400,1,Y,Yes,11,3,4,80,0,7,4,2,7,7,0,7
28,Yes,Travel_Rarely,1444,Research & Development,5,4,Technical Degree,1,3766,3,Male,51,3,1,Laboratory Technician,3,Single,279461,898143,1,Y,Yes,13,3,3,80,0,2,3,2,1,2,2,2
50,No,Travel_Frequently,1248,Human Resources,3,3,Medical,1,3767,1,Male,99,3,5,Manager,2,Married,1524959,685995,1,Y,No,11,3,3,80,1,32,2,3,32,5,10,7
37,No,Travel_Rarely,963,Research & Development,1,3,Life Sciences,1,3768,4,Female,55,2,2,Manufacturing Director,4,Married,530951,818629,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11
27,No,Travel_Rarely,229,Sales,10,3,Marketing,1,3769,4,Female,97,2,2,Sales Executive,4,Married,494680,588138,1,Y,Yes,11,3,4,80,0,6,3,3,6,2,4,4
31,Yes,Travel_Rarely,1357,Sales,13,4,Medical,1,3770,2,Male,47,3,2,Sales Executive,1,Divorced,326854,959397,2,Y,No,17,3,3,80,0,9,2,1,3,1,1,2
30,No,Travel_Frequently,1017,Research & Development,5,4,Life Sciences,1,3771,2,Male,76,2,1,Research Scientist,4,Divorced,293488,173802,9,Y,No,12,3,2,80,1,10,3,2,5,4,0,3
44,No,Travel_Rarely,1335,Research & Development,8,3,Life Sciences,1,3772,2,Male,57,3,3,Research Scientist,1,Divorced,798211,1542555,2,Y,No,17,3,3,80,1,25,2,3,1,0,0,0
49,No,Non-Travel,905,Research & Development,2,4,Life Sciences,1,3773,1,Male,98,3,4,Manager,1,Divorced,1485036,389519,1,Y,No,11,3,4,80,1,31,3,3,31,6,14,7
36,No,Travel_Rarely,413,Research & Development,1,4,Other,1,3774,4,Female,73,3,2,Research Scientist,2,Married,602663,1554258,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0
35,No,Travel_Rarely,1415,Research & Development,6,3,Life Sciences,1,3775,4,Male,45,3,1,Laboratory Technician,4,Married,228665,1657925,0,Y,No,11,3,3,80,1,16,4,3,15,13,10,11
46,No,Travel_Rarely,558,Research & Development,8,4,Other,1,3776,4,Male,76,3,2,Research Scientist,4,Married,300045,832075,9,Y,No,14,3,1,80,2,12,3,3,10,9,9,8
26,No,Travel_Rarely,1280,Research & Development,17,2,Medical,1,3777,3,Male,77,3,2,Laboratory Technician,1,Divorced,380804,1124650,1,Y,No,12,3,4,80,1,10,2,3,10,0,1,8
47,Yes,Travel_Frequently,728,Sales,27,2,Life Sciences,1,3778,2,Female,76,4,2,Sales Executive,3,Single,544397,816139,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3
30,No,Travel_Rarely,1230,Human Resources,9,3,Human Resources,1,3779,3,Male,49,3,2,Human Resources,4,Married,520327,1148554,0,Y,Yes,19,3,4,80,0,12,2,1,11,9,4,7
39,No,Travel_Rarely,804,Research & Development,19,4,Other,1,3780,4,Male,42,3,2,Research Scientist,4,Divorced,326522,425126,8,Y,No,14,3,2,80,3,7,2,3,2,3,2,2
42,No,Travel_Rarely,883,Sales,6,3,Marketing,1,3781,4,Male,35,3,3,Sales Executive,3,Single,753889,1272390,1,Y,No,12,3,2,80,0,10,3,3,10,8,8,7
23,No,Travel_Frequently,892,Human Resources,11,3,Medical,1,3782,1,Male,58,3,1,Human Resources,4,Married,175545,205425,0,Y,No,14,3,4,80,1,3,2,3,2,2,2,1
46,No,Travel_Rarely,1307,Research & Development,7,3,Life Sciences,1,3783,2,Male,60,3,3,Research Scientist,1,Divorced,786342,1589284,2,Y,No,17,3,3,80,1,25,2,3,1,0,0,0
34,No,Travel_Rarely,947,Research & Development,9,2,Medical,1,3784,2,Female,96,3,2,Healthcare Representative,3,Single,499577,642835,3,Y,No,11,3,4,80,0,11,2,3,5,1,4,3
35,No,Travel_Rarely,1388,Sales,28,4,Life Sciences,1,3785,2,Female,97,2,1,Sales Representative,3,Married,199200,2172027,0,Y,No,23,4,1,80,2,6,5,3,5,3,4,2
24,No,Travel_Rarely,1372,Sales,10,4,Life Sciences,1,3786,3,Male,57,3,2,Sales Executive,4,Single,395246,1636511,0,Y,No,14,3,2,80,0,4,4,3,4,3,1,1
41,No,Travel_Rarely,510,Research & Development,7,2,Technical Degree,1,3787,2,Female,45,4,1,Research Scientist,3,Married,264604,1536828,1,Y,No,13,3,3,80,0,10,3,3,10,6,0,8
32,No,Travel_Frequently,429,Sales,7,3,Medical,1,3788,4,Male,53,3,2,Sales Executive,1,Married,369931,1443121,0,Y,No,14,3,1,80,2,6,2,3,4,3,0,3
48,No,Travel_Rarely,1452,Sales,3,4,Life Sciences,1,3789,4,Female,64,2,1,Sales Representative,4,Single,276722,1086968,1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2
58,No,Travel_Rarely,840,Research & Development,23,4,Life Sciences,1,3790,1,Male,86,3,1,Research Scientist,3,Divorced,173055,2189706,1,Y,No,12,3,4,80,2,2,3,3,2,2,2,2
34,No,Travel_Frequently,130,Research & Development,19,3,Medical,1,3791,3,Female,45,3,2,Laboratory Technician,2,Divorced,376322,1847580,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10
38,No,Travel_Rarely,347,Sales,10,2,Life Sciences,1,3792,1,Female,100,3,2,Sales Executive,4,Married,464385,460650,1,Y,No,11,3,3,80,1,10,1,3,9,7,1,9
45,No,Travel_Rarely,1321,Research & Development,7,3,Life Sciences,1,3793,2,Male,60,3,3,Research Scientist,1,Divorced,806677,1531848,2,Y,No,17,3,3,80,1,24,2,3,1,0,0,0
28,No,Travel_Rarely,1171,Human Resources,8,2,Medical,1,3794,2,Male,64,2,1,Human Resources,4,Divorced,420810,2018145,1,Y,No,13,3,4,80,1,6,6,3,5,1,0,4
39,No,Travel_Rarely,568,Research & Development,1,3,Medical,1,3795,2,Female,80,2,2,Laboratory Technician,3,Married,283030,1141084,6,Y,No,22,4,2,80,1,20,3,3,1,0,0,0
45,No,Travel_Rarely,1050,Research & Development,5,5,Medical,1,3796,3,Female,51,1,2,Laboratory Technician,1,Single,466958,1952990,1,Y,Yes,14,3,1,80,0,10,3,3,11,7,1,4
31,No,Travel_Rarely,1236,Research & Development,11,4,Life Sciences,1,3797,4,Male,48,3,1,Research Scientist,4,Married,217128,1241182,3,Y,Yes,19,3,2,80,1,8,2,3,6,4,0,2
24,No,Travel_Rarely,1351,Research & Development,7,1,Medical,1,3798,4,Male,63,2,1,Research Scientist,4,Married,209658,2230957,1,Y,No,11,3,3,80,2,2,2,3,2,2,2,1
30,Yes,Travel_Rarely,1356,Sales,13,4,Medical,1,3799,2,Male,46,3,2,Sales Executive,1,Divorced,353165,983218,2,Y,No,17,3,3,80,0,10,2,1,3,1,1,2
34,No,Non-Travel,1059,Sales,24,4,Marketing,1,3800,2,Male,73,3,2,Sales Executive,3,Single,372670,788417,0,Y,No,20,4,3,80,0,10,2,3,9,5,8,7
35,No,Travel_Rarely,1360,Sales,18,4,Life Sciences,1,3801,3,Male,95,3,2,Sales Executive,1,Married,751150,1747399,3,Y,Yes,15,3,4,80,3,15,2,3,7,7,1,7
35,No,Travel_Rarely,879,Sales,3,4,Life Sciences,1,3802,4,Male,90,3,3,Sales Executive,4,Divorced,647400,593948,6,Y,No,13,3,2,80,1,12,2,3,10,9,0,8
56,No,Travel_Rarely,1411,Research & Development,22,3,Life Sciences,1,3803,4,Male,69,3,4,Manufacturing Director,2,Married,1108880,1494664,4,Y,Yes,12,3,1,80,1,33,0,3,19,16,15,9
29,Yes,Travel_Rarely,882,Research & Development,18,1,Medical,1,3804,3,Male,87,2,1,Research Scientist,4,Single,173636,1205160,1,Y,Yes,13,3,3,80,0,4,3,2,4,3,0,1
56,No,Travel_Rarely,719,Research & Development,8,3,Life Sciences,1,3805,3,Female,66,3,1,Research Scientist,1,Divorced,362959,1137598,4,Y,Yes,18,3,3,80,1,18,3,3,2,2,2,2
25,Yes,Travel_Rarely,1139,Sales,8,3,Technical Degree,1,3806,4,Male,40,2,2,Sales Executive,1,Single,460650,252403,6,Y,No,17,3,3,80,0,6,2,2,4,3,1,2
43,No,Travel_Rarely,1120,Sales,5,3,Marketing,1,3807,2,Male,89,3,5,Manager,2,Married,1530520,681430,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10
40,No,Non-Travel,433,Research & Development,17,2,Life Sciences,1,3808,3,Male,74,3,1,Research Scientist,3,Divorced,284690,741937,9,Y,No,16,3,2,80,1,7,0,3,4,2,0,0
21,No,Travel_Rarely,1005,Research & Development,1,1,Technical Degree,1,3809,4,Female,69,2,1,Research Scientist,2,Single,189572,2163395,1,Y,Yes,11,3,3,80,0,2,6,4,2,2,2,2
45,No,Non-Travel,1243,Research & Development,1,1,Life Sciences,1,3810,3,Male,75,2,3,Healthcare Representative,3,Married,901878,277552,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4
34,Yes,Travel_Rarely,144,Sales,15,3,Marketing,1,3811,1,Female,70,3,2,Sales Executive,1,Single,446872,2240917,5,Y,No,15,3,3,80,0,6,3,3,3,1,0,2
37,Yes,Travel_Rarely,1247,Sales,9,4,Life Sciences,1,3812,3,Male,84,2,1,Sales Representative,1,Single,276888,518501,7,Y,No,23,4,2,80,0,10,4,3,5,3,0,3
39,No,Travel_Rarely,121,Sales,15,4,Marketing,1,3813,2,Male,76,3,4,Sales Executive,1,Single,1110125,2121729,0,Y,No,12,3,1,80,0,21,3,3,20,8,11,10
31,No,Non-Travel,316,Research & Development,4,3,Medical,1,3814,2,Male,72,3,2,Manufacturing Director,1,Single,877144,325941,0,Y,No,19,3,2,80,0,10,2,3,10,4,1,7
34,No,Travel_Rarely,673,Research & Development,6,4,Other,1,3815,1,Female,42,3,2,Research Scientist,3,Single,421308,959895,1,Y,No,14,3,3,80,0,16,3,3,17,13,2,10
53,No,Travel_Rarely,391,Research & Development,3,3,Medical,1,3816,4,Male,41,4,4,Research Director,2,Single,1390084,1645890,4,Y,No,12,3,2,80,0,35,2,2,9,8,8,8
36,No,Travel_Rarely,563,Sales,1,4,Life Sciences,1,3817,3,Female,50,3,2,Sales Representative,4,Single,395495,630219,3,Y,No,15,3,3,80,0,17,2,2,13,7,6,7
59,No,Travel_Rarely,845,Human Resources,6,2,Medical,1,3818,2,Male,53,3,1,Human Resources,3,Married,156372,2180244,8,Y,No,17,3,4,80,0,7,2,2,2,2,2,2
36,Yes,Travel_Rarely,1483,Sales,13,5,Marketing,1,3819,2,Male,96,2,2,Sales Executive,1,Divorced,512110,709235,5,Y,Yes,13,3,2,80,3,16,3,3,2,2,2,2
41,Yes,Travel_Rarely,602,Sales,23,2,Marketing,1,3820,3,Male,67,2,2,Sales Executive,3,Married,504308,487957,2,Y,Yes,12,3,1,80,2,7,6,3,6,4,1,0
36,No,Travel_Frequently,1499,Research & Development,3,2,Medical,1,3821,4,Male,30,3,1,Laboratory Technician,2,Single,157949,1270232,4,Y,No,12,3,3,80,0,13,3,2,7,7,7,2
44,No,Travel_Rarely,921,Research & Development,2,3,Life Sciences,1,3822,3,Male,98,1,5,Research Director,4,Married,1659170,1592853,3,Y,No,14,3,2,80,1,26,2,3,8,7,0,7
45,No,Travel_Rarely,142,Human Resources,5,3,Life Sciences,1,3823,3,Female,57,1,3,Human Resources,3,Married,829336,539500,4,Y,No,21,4,3,80,2,9,2,4,5,0,0,3
57,Yes,Travel_Rarely,302,Research & Development,2,4,Life Sciences,1,3824,4,Male,31,3,5,Research Director,2,Single,1607959,2178833,7,Y,Yes,12,3,4,80,0,40,2,3,31,15,13,8
45,No,Travel_Rarely,260,Research & Development,2,3,Life Sciences,1,3825,2,Female,94,2,1,Research Scientist,3,Single,209077,536678,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0
35,No,Travel_Rarely,481,Research & Development,5,2,Other,1,3826,3,Male,75,3,1,Laboratory Technician,4,Divorced,142179,915158,1,Y,No,12,3,3,80,1,1,3,3,1,0,0,0
26,No,Travel_Rarely,680,Sales,28,2,Marketing,1,3827,1,Male,65,3,2,Sales Executive,2,Married,518169,618184,1,Y,No,20,4,4,80,2,7,5,4,6,3,1,4
29,Yes,Travel_Rarely,366,Human Resources,13,3,Human Resources,1,3828,1,Male,57,2,1,Human Resources,1,Divorced,166996,257383,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0
45,No,Travel_Rarely,183,Human Resources,5,3,Life Sciences,1,3829,3,Female,54,1,3,Human Resources,3,Married,793148,577431,4,Y,No,21,4,3,80,2,9,2,4,5,0,0,3
27,Yes,Travel_Rarely,142,Research & Development,16,4,Life Sciences,1,3830,4,Female,53,3,1,Research Scientist,3,Single,197623,2153103,1,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7
51,No,Travel_Rarely,321,Research & Development,3,3,Medical,1,3831,4,Female,98,3,4,Healthcare Representative,2,Single,1127223,604240,3,Y,No,18,3,3,80,0,22,6,3,7,7,1,0
24,No,Travel_Rarely,1373,Sales,3,2,Other,1,3832,1,Female,34,3,2,Sales Executive,3,Married,420810,1449097,0,Y,No,21,4,1,80,1,4,2,2,4,2,0,2
37,No,Travel_Rarely,559,Sales,2,3,Marketing,1,3833,4,Male,75,3,2,Sales Executive,3,Married,800701,290832,4,Y,Yes,11,3,3,80,1,17,3,2,3,0,1,0
41,No,Travel_Rarely,419,Human Resources,10,4,Human Resources,1,3834,2,Male,74,2,5,Manager,4,Divorced,1588786,714464,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6
45,No,Travel_Rarely,942,Sales,9,3,Marketing,1,3835,4,Male,72,3,3,Sales Executive,1,Divorced,910095,1636345,4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2
46,No,Travel_Rarely,1256,Sales,2,3,Life Sciences,1,3836,3,Male,76,3,3,Sales Executive,4,Divorced,852327,420976,4,Y,Yes,12,3,2,80,1,13,5,2,10,6,0,3
37,Yes,Travel_Rarely,1125,Research & Development,11,2,Medical,1,3837,1,Female,60,1,2,Healthcare Representative,2,Married,395163,1169387,5,Y,No,15,3,1,80,0,15,2,1,1,0,0,0
48,Yes,Travel_Rarely,643,Research & Development,1,2,Life Sciences,1,3838,1,Male,98,2,3,Laboratory Technician,3,Single,432098,1610200,9,Y,Yes,13,3,4,80,0,23,2,3,1,0,0,0
35,No,Travel_Rarely,1286,Research & Development,16,3,Life Sciences,1,3839,4,Male,71,3,3,Healthcare Representative,3,Married,601584,1192959,4,Y,Yes,12,3,3,80,0,10,2,3,9,7,0,0
30,No,Travel_Frequently,156,Research & Development,3,3,Medical,1,3840,3,Female,70,3,1,Research Scientist,3,Divorced,161103,1859034,1,Y,No,20,4,3,80,1,1,2,3,1,0,0,0
31,No,Travel_Rarely,1426,Research & Development,23,3,Medical,1,3841,2,Male,65,2,2,Healthcare Representative,4,Married,500573,1178600,0,Y,No,21,4,2,80,1,10,2,3,9,0,7,8
32,Yes,Travel_Rarely,350,Human Resources,18,5,Human Resources,1,3842,4,Male,89,4,1,Human Resources,1,Married,252154,1813716,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0
40,No,Travel_Rarely,1144,Research & Development,10,4,Life Sciences,1,3843,4,Female,45,4,1,Laboratory Technician,3,Married,172972,1859117,3,Y,Yes,13,3,3,80,1,9,3,3,7,7,1,7
46,No,Travel_Rarely,1438,Research & Development,29,3,Technical Degree,1,3844,2,Male,56,3,3,Manufacturing Director,4,Married,792152,1201591,4,Y,Yes,18,3,4,80,2,11,4,4,3,1,1,2
37,No,Non-Travel,1397,Research & Development,5,2,Technical Degree,1,3845,3,Male,84,4,1,Laboratory Technician,3,Single,313491,2093841,0,Y,No,14,3,1,80,0,6,2,1,6,5,1,3
32,No,Non-Travel,904,Research & Development,4,4,Technical Degree,1,3846,2,Male,66,3,1,Research Scientist,2,Single,250577,1445943,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7
31,No,Non-Travel,984,Research & Development,1,4,Medical,1,3847,3,Male,91,1,2,Manufacturing Director,3,Married,350841,394582,0,Y,No,12,3,4,80,1,6,2,3,5,4,1,4
49,No,Travel_Rarely,806,Research & Development,4,3,Life Sciences,1,3848,4,Male,53,3,3,Manufacturing Director,4,Single,668897,1526121,1,Y,No,11,3,3,80,0,12,2,3,10,9,0,8
33,No,Travel_Rarely,577,Sales,2,3,Medical,1,3849,1,Male,48,4,2,Sales Executive,1,Divorced,361382,1847414,1,Y,No,23,4,1,80,1,8,5,3,9,8,0,8
39,No,Travel_Rarely,147,Human Resources,3,3,Human Resources,1,3850,3,Female,42,4,2,Human Resources,2,Married,517090,1546788,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6
38,No,Non-Travel,732,Research & Development,1,4,Medical,1,3851,1,Female,79,3,3,Research Director,4,Divorced,1099003,1025050,2,Y,Yes,18,3,1,80,2,15,2,3,5,2,0,2
25,No,Travel_Rarely,732,Research & Development,1,2,Life Sciences,1,3852,2,Male,46,2,2,Healthcare Representative,3,Single,387112,1210887,1,Y,No,12,3,2,80,0,4,2,2,4,3,1,2
48,No,Travel_Rarely,552,Sales,29,1,Medical,1,3853,1,Female,89,3,3,Manager,3,Married,1038330,1970254,3,Y,No,21,4,2,80,1,15,3,1,0,0,0,0
55,No,Travel_Rarely,135,Research & Development,20,2,Technical Degree,1,3854,2,Male,37,3,2,Laboratory Technician,4,Married,456334,1334308,3,Y,Yes,19,3,4,80,1,12,4,3,10,7,0,8
